Category,Description,UOM,Customer Price,SKU,UPC,Manufacturer Part Number,Source Date
Conduit & Raceway,1/2 AL S/S T EMT BO,ea,5.8652,99128,78599448015,SEPCO T1AT,2026-08-25
Fittings,3/4 STEEL LOCKNUT,ea,0.1407,99140,78599417071,SEPCO 707,2026-08-25
Fittings,3/4 MALL C CONDUIT BO,ea,6.8115,99181,78599443020,SEPCO C2,2026-08-25
Fittings,3-1/2 D/C BUSHED NIP,ea,20.6902,99183,78599419802,SEPCO 98Z,2026-08-25
Conduit & Raceway,1-1/4 STL COMP EMT CPLG,ea,1.8037,99202,78599461137,SEPCO S1019,2026-08-25
Fittings,1-1/2 STL COMP EMT CONN,ea,2.4144,99220,78599461047,SEPCO S1014,2026-08-25
Fittings,3/4 MALL FLOOR FLANGE,ea,6.6624,99225,78599412321,SEPCO 2F,2026-08-25
Fittings,1-IN STR SQZ FLEX C,ea,1.7687,99238,78599432908,SEPCO C29Z,2026-08-25
Conduit & Raceway,3-IN 2H STL EMT ST,ea,1.1357,99308,78599421597,SEPCO 2159S,2026-08-25
Fittings,1/2 ANTI-SHORT BUSH BAG-20,ea,2.2778,99313,78599455536,SEPCO 3,2026-08-25
Fittings,1-1/4 S/SCR EMT CONN,ea,0.9512,99448,78599462037,SEPCO S1112A,2026-08-25
Fittings,1-IN STL INS L/T,ea,3.8297,99504,78599414650,SEPCO SLT29T,2026-08-25
Fittings,3/0-4/0 AL ENTR CAP,ea,14.6691,99540,78599434175,SEPCO NS7A,2026-08-25
Fittings,3/4 SEALING LOCKNUT,ea,1.2448,99561,78599417073,SEPCO 707P,2026-08-25
Fittings,1-1/2 COND HGR W/BO,ea,0.9015,99574,78599411472,SEPCO 14CS,2026-08-25
